#OTUID	CN18SESPkoa_SC37_Y	CN18SESPkoa_SC40_Y	CN18SESPkoa_SC42_Y	CN18SESPkoa_SC45_Y	CN18SESPkoa_SC47_Y	CN18SESPkoa_SC49_Y	CN18Sc09_2_eDNA_Y	CN18Sc10_2_eDNA_Y	CN18Sc14_2_eDNA_Y	CN18Sc15_2_eDNA_Y	CN18Sc18_2_eDNA_Y	CN18Sc27_2_eDNA_Y
ASV_17343	4	0	5	0	7	0	3	8	0	3	5	0
ASV_17358	21	34	32	47	24	27	74	31	21	44	59	0
ASV_17360	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17369	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17377	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17381	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17388	0	0	0	0	0	0	0	0	0	3	0	0
ASV_17392	0	0	0	1	0	2	0	1	0	0	0	0
ASV_17400	0	0	0	2	0	0	0	0	0	0	0	0
ASV_17406	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17408	0	0	0	0	8	0	0	0	0	0	0	0
ASV_17409	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17412	0	0	0	0	0	0	0	0	0	0	3	0
ASV_17414	0	2	0	10	0	2	0	0	0	1	0	0
ASV_17416	0	0	0	0	0	0	0	5	0	0	1	0
ASV_17418	0	0	0	0	0	0	0	18	0	0	0	0
ASV_17419	0	0	1	0	0	0	0	0	0	0	0	0
ASV_17423	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17426	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17429	0	0	0	0	1	0	0	0	0	0	0	0
ASV_17436	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17441	0	0	0	0	0	0	0	0	0	3	0	0
ASV_17448	0	5	0	0	0	0	1	0	0	2	0	5
ASV_17449	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17450	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17463	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17468	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17471	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17478	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17484	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17512	0	0	0	0	0	0	0	0	0	0	0	3
ASV_17513	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17516	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17517	3	0	0	0	0	0	0	8	0	0	4	0
ASV_17518	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17521	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17522	1	11	1	8	7	0	3	3	3	5	3	1
ASV_17523	0	0	3	0	0	0	0	0	0	0	0	0
ASV_17526	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17529	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17534	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17543	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17548	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17549	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17558	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17564	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17571	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17578	6	0	0	0	0	0	0	0	0	0	0	0
ASV_17582	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17588	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17596	1	0	0	0	0	0	0	1	0	5	10	0
ASV_17598	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17600	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17608	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17609	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17623	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17624	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17627	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17636	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17645	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17656	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17676	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17680	0	1	0	0	2	0	0	3	0	1	3	2
ASV_17682	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17685	0	0	0	0	0	0	3	0	0	0	0	0
ASV_17688	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17702	3	0	1	0	0	0	0	0	0	0	0	0
ASV_17705	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17707	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17712	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17714	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17720	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17722	0	0	0	0	0	0	0	0	0	0	1	0
ASV_17736	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17741	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17746	21	2	47	141	85	34	143	172	92	73	10	0
ASV_17753	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17781	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17791	0	0	0	0	0	0	0	1	0	0	1	0
ASV_17795	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17796	0	0	0	0	0	0	0	1	0	0	0	0
ASV_17797	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17798	0	0	0	0	0	0	0	0	0	0	1	0
ASV_17805	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17824	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17825	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17826	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17829	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17830	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17831	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17835	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17841	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17847	0	0	0	0	1	0	0	9	0	0	0	0
ASV_17849	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17856	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17877	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17878	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17879	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17902	0	0	21	1	5	0	0	0	0	0	0	0
ASV_17903	1	6	1	4	7	3	2	3	1	3	4	0
ASV_17904	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17907	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17920	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17921	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17926	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17928	0	0	2	0	0	0	1	0	0	0	0	0
ASV_17939	0	0	0	0	0	0	0	0	0	0	0	1
ASV_17941	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17943	0	0	1	3	0	4	1	0	0	1	0	2
ASV_17944	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17947	0	0	0	0	0	0	0	0	0	0	0	0
ASV_17973	39	7	19	7	25	24	19	4	7	7	26	11
ASV_17977	0	0	0	0	0	0	2	0	0	0	0	0
ASV_17995	8	1	5	9	0	3	1	2	2	0	3	2
ASV_17999	0	0	1	0	0	0	1	1	0	0	1	0
ASV_18007	32	9	0	32	21	12	22	24	47	4	2	4
ASV_18021	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18025	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18027	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18035	0	0	13	0	0	0	0	0	0	0	0	0
ASV_18038	1	3	1	0	1	0	0	0	0	0	0	0
ASV_18041	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18043	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18059	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18060	6	0	0	0	0	0	0	0	0	0	0	0
ASV_18068	0	0	4	0	0	0	0	0	0	0	0	0
ASV_18073	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18078	0	0	31	0	0	1	18	1	0	0	16	52
ASV_18083	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18085	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18103	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18107	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18110	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18119	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18122	36	46	40	50	45	30	22	55	32	9	15	28
ASV_18144	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18146	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18149	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18159	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18172	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18174	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18187	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18199	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18205	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18207	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18215	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18223	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18229	0	0	0	0	2	0	0	0	0	0	0	0
ASV_18243	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18244	2	2	0	20	4	0	0	0	0	1	1	0
ASV_18246	21	0	0	1	18	0	0	0	0	0	0	10
ASV_18255	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18257	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18299	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18312	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18313	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18314	0	0	0	0	0	0	0	0	0	0	0	1
ASV_18316	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18317	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18318	3	8	6	8	3	6	1	0	4	1	3	9
ASV_18322	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18332	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18359	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18362	1	0	0	0	0	0	0	0	0	0	1	0
ASV_18364	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18372	0	0	0	12	0	0	0	0	4	0	0	0
ASV_18383	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18395	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18404	0	0	0	0	0	0	0	0	0	0	0	1
ASV_18416	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18419	0	0	0	0	16	0	0	0	0	0	0	0
ASV_18425	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18446	0	0	0	0	0	0	0	0	3	0	0	0
ASV_18455	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18458	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18489	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18492	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18504	0	0	0	0	0	2	0	0	0	0	0	0
ASV_18508	0	1	0	0	0	0	0	0	0	0	0	0
ASV_18525	0	0	0	0	0	0	1	0	0	0	0	0
ASV_18535	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18538	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18556	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18569	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18570	2	1	8	1	15	0	2	10	16	1	0	0
ASV_18576	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18584	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18586	0	0	0	0	0	0	0	0	0	0	1	0
ASV_18587	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18594	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18600	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18612	0	0	0	0	0	0	0	0	0	0	0	4
ASV_18615	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18618	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18626	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18633	0	0	1	0	0	0	0	0	0	0	0	0
ASV_18634	0	0	0	2	0	0	0	0	0	0	0	0
ASV_18670	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18672	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18673	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18683	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18684	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18685	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18687	0	4	0	0	0	0	0	0	0	0	0	0
ASV_18689	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18697	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18703	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18730	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18740	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18749	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18750	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18752	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18754	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18773	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18776	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18805	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18806	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18807	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18815	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18817	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18819	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18829	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18830	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18837	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18865	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18877	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18894	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18895	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18906	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18911	2	0	2	0	4	0	0	0	2	0	3	0
ASV_18958	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18960	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18965	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18967	0	0	0	0	0	0	0	0	0	0	0	0
ASV_18973	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19002	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19004	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19008	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19017	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19035	3	4	0	1	0	0	0	0	0	0	0	3
ASV_19045	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19061	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19099	0	0	0	0	0	0	0	0	0	0	4	4
ASV_19103	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19140	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19143	0	0	0	0	4	2	0	0	0	0	0	0
ASV_19156	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19159	0	0	0	0	0	0	0	0	0	0	1	0
ASV_19163	0	0	0	0	2	0	0	0	0	0	0	0
ASV_19178	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19242	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19244	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19260	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19262	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19287	0	0	0	0	0	0	4	0	0	1	0	0
ASV_19290	3	1	0	0	0	1	0	0	0	2	0	0
ASV_19297	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19319	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19380	0	0	1	0	0	0	1	0	0	0	0	0
ASV_19385	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19387	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19399	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19403	0	0	4	0	0	3	2	0	0	0	0	0
ASV_19430	0	0	0	0	0	0	0	0	0	0	16	0
ASV_19436	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19493	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19517	0	0	1	0	0	0	0	1	4	0	0	0
ASV_19521	0	0	0	0	0	1	0	0	0	0	0	0
ASV_19551	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19564	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19571	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19592	0	0	0	0	0	0	1	0	0	0	0	0
ASV_19607	0	0	0	0	0	0	3	4	3	0	5	0
ASV_19643	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19662	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19670	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19674	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19688	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19689	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19732	3	1	0	2	8	0	7	3	9	10	3	0
ASV_19738	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19772	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19816	0	0	0	0	0	0	0	0	0	0	0	0
ASV_19831	0	0	0	0	0	0	0	2	0	0	0	0
ASV_19842	0	0	12	0	0	0	0	0	0	16	0	0
ASV_19910	1	0	0	2	5	0	1	1	0	4	0	1
ASV_19978	4	0	0	2	6	0	5	2	4	3	2	0
ASV_20033	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20066	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20131	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20268	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20333	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20371	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20387	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20559	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20566	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20579	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20584	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20588	0	0	0	0	0	0	0	0	27	0	0	0
ASV_20589	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20595	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20596	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20597	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20607	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20610	1	11	43	7	3	6	3	19	7	12	2	2
ASV_20613	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20614	0	0	0	0	0	0	0	0	2	0	0	0
ASV_20615	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20617	0	0	3	1	0	1	1	3	0	0	0	0
ASV_20618	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20629	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20637	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20640	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20648	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20654	0	0	6	0	0	0	0	3	2	0	0	0
ASV_20656	29	24	61	8	54	41	20	22	17	22	12	20
ASV_20663	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20667	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20672	0	0	1	1	0	0	3	0	4	0	2	0
ASV_20675	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20680	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20685	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20687	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20689	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20699	0	0	0	0	8	0	0	0	0	0	0	0
ASV_20701	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20702	0	0	4	0	2	2	1	1	5	3	0	1
ASV_20714	0	0	0	0	0	0	0	1	0	0	0	0
ASV_20716	0	0	0	0	1	0	0	1	0	0	0	0
ASV_20718	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20721	0	4	1	0	3	1	1	8	4	2	6	0
ASV_20730	21	8	16	74	42	41	52	80	60	25	7	15
ASV_20732	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20736	0	0	5	0	0	0	0	0	0	1	0	0
ASV_20749	0	0	0	0	0	0	0	2	0	0	0	0
ASV_20756	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20764	10	8	12	12	15	9	7	13	14	20	5	4
ASV_20765	1	3	0	1	2	0	1	0	0	0	0	0
ASV_20772	0	0	0	0	0	0	2	0	0	0	0	0
ASV_20782	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20784	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20788	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20792	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20793	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20794	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20798	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20801	0	0	0	1	0	2	0	0	0	2	0	0
ASV_20802	4	2	2	2	6	4	2	2	10	1	3	2
ASV_20805	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20807	0	0	0	1	0	0	1	0	2	2	1	0
ASV_20815	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20816	1	1	5	0	1	5	5	5	10	4	1	0
ASV_20817	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20820	1	1	0	0	0	0	1	12	4	0	0	3
ASV_20828	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20832	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20836	0	1	3	0	3	3	5	0	0	2	2	2
ASV_20839	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20841	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20854	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20866	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20868	0	0	0	0	0	3	0	0	0	0	0	0
ASV_20871	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20877	0	0	0	0	0	0	0	0	0	0	0	1
ASV_20882	3	1	6	3	4	13	3	10	3	2	6	1
ASV_20894	0	0	9	2	0	0	0	4	6	14	0	0
ASV_20916	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20917	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20935	0	0	0	0	0	0	1	0	0	0	0	0
ASV_20936	0	0	0	0	0	0	2	4	0	1	1	0
ASV_20938	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20940	0	0	0	1	0	0	1	0	0	0	0	0
ASV_20941	0	0	0	0	36	10	0	0	0	0	0	0
ASV_20956	0	0	0	0	0	0	0	0	0	0	0	0
ASV_20963	20	4	15	6	21	9	15	20	28	24	15	7
ASV_20992	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21015	1	0	0	0	0	0	0	0	0	0	0	0
ASV_21022	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21027	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21038	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21047	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21054	2	0	22	0	0	4	0	31	10	2	0	2
ASV_21100	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21157	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21170	0	0	2	0	0	0	0	5853	0	0	0	0
ASV_21175	0	0	5	0	0	0	0	0	0	0	6	0
ASV_21176	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21179	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21181	0	1	0	1	1	1	0	0	1	0	0	0
ASV_21183	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21186	0	0	0	1	2	0	0	0	4	0	0	0
ASV_21188	0	0	0	0	0	0	0	58	0	0	0	0
ASV_21193	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21196	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21200	0	0	0	0	0	0	0	0	1	0	0	0
ASV_21205	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21209	0	0	21	0	2	0	0	0	0	0	3	0
ASV_21217	0	0	0	0	0	0	0	2	0	0	0	0
ASV_21222	4	0	0	0	0	2697	0	0	0	0	0	0
ASV_21225	0	0	1	0	0	0	0	0	0	0	0	0
ASV_21226	0	0	0	0	0	0	5	0	1	0	0	0
ASV_21227	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21231	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21233	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21234	20	14	19	26	7	6	35	7	6	12	0	8
ASV_21244	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21245	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21248	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21250	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21255	174	81	293	194	257	130	109	212	187	208	132	140
ASV_21258	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21262	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21265	3	0	0	0	2	0	2	2	3	0	0	0
ASV_21267	0	0	0	0	0	0	0	56	0	0	0	0
ASV_21268	0	0	0	0	0	0	0	0	0	0	0	17
ASV_21269	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21276	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21280	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21283	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21292	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21298	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21301	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21303	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21304	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21305	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21308	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21309	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21310	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21312	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21315	7	0	0	1	34	10	18	12	3	18	7	4
ASV_21316	0	17	0	0	0	0	0	0	0	0	0	0
ASV_21317	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21318	7	26	22	110	132	24	67	140	52	62	37	26
ASV_21319	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21320	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21326	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21331	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21335	1	0	0	0	0	0	0	0	0	0	0	0
ASV_21337	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21338	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21340	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21341	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21342	0	0	0	0	0	0	0	0	0	0	0	0
ASV_21350	0	22	0	0	0	0	0	0	0	0	0	0
