#OTUID	Kingdom	Phylum	Class	Order	Family	Genus	Species
516a67156dacfa4341327a7e2a22f877	Bacteria	 Firmicutes	 Bacilli	 Bacillales	 Bacillaceae	 Geobacillus	 Geobacillus_stearothermophilus
2ddb215ff668b6a24a9ccf2bb076a453	Bacteria	 Firmicutes	 Bacilli	 Lactobacillales	 Enterococcaceae	 Tetragenococcus	 Tetragenococcus_halophilus
71912e29e627ea872f013b25e0ff595a	Bacteria	 Bdellovibrionota	 Oligoflexia	 Oligoflexales	 uncultured	 uncultured	 
f8775641febc35e79a07d06aaca71e8f	Unassigned	 	 	 	 	 	 
3d8aaf474a84821668c539fc1278938c	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 Arctic97B-4_marine_group	 
ab7fc390361311cdd0f16b412c17b4d9	Bacteria	 Verrucomicrobiota	 Verrucomicrobiae	 Verrucomicrobiales	 DEV007	 DEV007	 uncultured_bacterium
e9f05de44adcb459cdccd67ce68c0989	Bacteria	 Desulfobacterota	 Desulfuromonadia	 PB19	 PB19	 PB19	 
537a2337344a533fb8fdef09d4f4e89c	Unassigned	 	 	 	 	 	 
43088f6a8327282a85b969d6306e265a	Bacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 Margulisbacteria	 
e7583fd5b27a522d12024f300020ff05	Bacteria	 Proteobacteria	 Gammaproteobacteria	 Coxiellales	 Coxiellaceae	 Coxiella	 uncultured_bacterium
5d1494bd7c08b6c2febd9da822120ccb	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Candidatus_Nitrosopelagicus	 uncultured_archaeon
584d8aedfd4dc464a20fa1590805e681	Bacteria	 Proteobacteria	 Gammaproteobacteria	 	 	 	 
2d2cacf262d1af95941d644241e61b3a	Bacteria	 Chloroflexi	 Dehalococcoidia	 SAR202_clade	 SAR202_clade	 SAR202_clade	 
0162e6d6d052fdf1e69ff6e467932261	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 
81f7027ff946a894e9ba1825432e8d91	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 Flavobacteriaceae	 NS5_marine_group	 uncultured_bacterium
01851613b73433f84a71193993e762aa	Bacteria	 Cyanobacteria	 Cyanobacteriia	 Chloroplast	 Chloroplast	 Chloroplast	 
b8952a1be97fc489f86a95e261ee1913	Bacteria	 Proteobacteria	 Alphaproteobacteria	 Rhodospirillales	 Magnetospiraceae	 uncultured	 
8fdfe22734eedf14467b45896ef54147	Bacteria	 Proteobacteria	 Alphaproteobacteria	 SAR11_clade	 Clade_II	 Clade_II	 uncultured_bacterium
b07ef5fc9331f365b62c75b7bda44795	Bacteria	 Bdellovibrionota	 Bdellovibrionia	 Bdellovibrionales	 Bdellovibrionaceae	 OM27_clade	 
2aec2e91b9ee6dbe3c38d8fe905cde40	Bacteria	 Bacteroidota	 Bacteroidia	 Flavobacteriales	 NS7_marine_group	 NS7_marine_group	 
2e3b8edad3afa886cc5c1405ef840944	Archaea	 Crenarchaeota	 Nitrososphaeria	 Nitrosopumilales	 Nitrosopumilaceae	 Nitrosopumilaceae	 uncultured_marine
